19,https://en.wikipedia.org/wiki/!,"¡","Related forms are encoded:", "be encoded"
20,https://en.wikipedia.org/wiki/!,"INVERTED EXCLAMATION MARK (HTML &#161;·&iexcl;)","Related forms are encoded:", "be encoded"
21,https://en.wikipedia.org/wiki/!,"U+01C3","Related forms are encoded:", "be encoded"
22,https://en.wikipedia.org/wiki/!,"ǃ","Related forms are encoded:", "be encoded"
23,https://en.wikipedia.org/wiki/!,"LATIN LETTER RETROFLEX CLICK (HTML &#451;) (In IPA: alveolar click)","Related forms are encoded:", "be encoded"
24,https://en.wikipedia.org/wiki/!,"U+203C","Related forms are encoded:", "be encoded"
25,https://en.wikipedia.org/wiki/!,"‼","Related forms are encoded:", "be encoded"
26,https://en.wikipedia.org/wiki/!,"DOUBLE EXCLAMATION MARK (HTML &#8252;) (for use in vertical text)","Related forms are encoded:", "be encoded"
27,https://en.wikipedia.org/wiki/!,"U+203D","Related forms are encoded:", "be encoded"
28,https://en.wikipedia.org/wiki/!,"‽","Related forms are encoded:", "be encoded"
29,https://en.wikipedia.org/wiki/!,"INTERROBANG","Related forms are encoded:", "be encoded"
30,https://en.wikipedia.org/wiki/!,"U+2048","Related forms are encoded:", "be encoded"
31,https://en.wikipedia.org/wiki/!,"⁈","Related forms are encoded:", "be encoded"
32,https://en.wikipedia.org/wiki/!,"QUESTION EXCLAMATION MARK (HTML &#8264;) (for use in vertical text)","Related forms are encoded:", "be encoded"
33,https://en.wikipedia.org/wiki/!,"U+2049","Related forms are encoded:", "be encoded"
34,https://en.wikipedia.org/wiki/!,"⁉","Related forms are encoded:", "be encoded"
35,https://en.wikipedia.org/wiki/!,"EXCLAMATION QUESTION MARK (HTML &#8265;) (for use in vertical text)","Related forms are encoded:", "be encoded"
36,https://en.wikipedia.org/wiki/!,"U+26A0","Related forms are encoded:", "be encoded"
37,https://en.wikipedia.org/wiki/!,"⚠","Related forms are encoded:", "be encoded"
38,https://en.wikipedia.org/wiki/!,"WARNING SIGN (HTML &#9888;) (exclamation mark in triangle)","Related forms are encoded:", "be encoded"
39,https://en.wikipedia.org/wiki/!,"U+2755","Related forms are encoded:", "be encoded"
40,https://en.wikipedia.org/wiki/!,"❕","Related forms are encoded:", "be encoded"
41,https://en.wikipedia.org/wiki/!,"WHITE EXCLAMATION MARK ORNAMENT (HTML &#10069;) (in Unicode lingo, "white" means hollow)","Related forms are encoded:", "be encoded"
42,https://en.wikipedia.org/wiki/!,"U+2757","Related forms are encoded:", "be encoded"
43,https://en.wikipedia.org/wiki/!,"❗","Related forms are encoded:", "be encoded"
44,https://en.wikipedia.org/wiki/!,"HEAVY EXCLAMATION MARK SYMBOL (HTML &#10071;)","Related forms are encoded:", "be encoded"
45,https://en.wikipedia.org/wiki/!,"U+2762","Related forms are encoded:", "be encoded"
46,https://en.wikipedia.org/wiki/!,"❢","Related forms are encoded:", "be encoded"
47,https://en.wikipedia.org/wiki/!,"HEAVY EXCLAMATION MARK ORNAMENT (HTML &#10082;)","Related forms are encoded:", "be encoded"
48,https://en.wikipedia.org/wiki/!,"U+2763","Related forms are encoded:", "be encoded"
49,https://en.wikipedia.org/wiki/!,"❣","Related forms are encoded:", "be encoded"
50,https://en.wikipedia.org/wiki/!,"HEAVY HEART EXCLAMATION MARK ORNAMENT (HTML &#10083;)","Related forms are encoded:", "be encoded"
51,https://en.wikipedia.org/wiki/!,"U+A71D","Related forms are encoded:", "be encoded"
52,https://en.wikipedia.org/wiki/!,"ꜝ","Related forms are encoded:", "be encoded"
53,https://en.wikipedia.org/wiki/!,"MODIFIER LETTER RAISED EXCLAMATION MARK (HTML &#42781;)","Related forms are encoded:", "be encoded"
54,https://en.wikipedia.org/wiki/!,"U+A71E","Related forms are encoded:", "be encoded"
55,https://en.wikipedia.org/wiki/!,"ꜞ","Related forms are encoded:", "be encoded"
56,https://en.wikipedia.org/wiki/!,"MODIFIER LETTER RAISED INVERTED EXCLAMATION MARK (HTML &#42782;)","Related forms are encoded:", "be encoded"
57,https://en.wikipedia.org/wiki/!,"U+A71F","Related forms are encoded:", "be encoded"
58,https://en.wikipedia.org/wiki/!,"ꜟ","Related forms are encoded:", "be encoded"
59,https://en.wikipedia.org/wiki/!,"MODIFIER LETTER LOW INVERTED EXCLAMATION MARK (HTML &#42783;)","Related forms are encoded:", "be encoded"
60,https://en.wikipedia.org/wiki/!,"U+FE57","Related forms are encoded:", "be encoded"
61,https://en.wikipedia.org/wiki/!,"﹗","Related forms are encoded:", "be encoded"
62,https://en.wikipedia.org/wiki/!,"SMALL EXCLAMATION MARK (HTML &#65111;) (for special applications within CJK text)","Related forms are encoded:", "be encoded"
63,https://en.wikipedia.org/wiki/!,"U+FF01","Related forms are encoded:", "be encoded"
64,https://en.wikipedia.org/wiki/!,"！","Related forms are encoded:", "be encoded"
65,https://en.wikipedia.org/wiki/!,"FULLWIDTH EXCLAMATION MARK (HTML &#65281;) (for special applications within CJK text)","Related forms are encoded:", "be encoded"
66,https://en.wikipedia.org/wiki/!,"U+E0021","Related forms are encoded:", "be encoded"
67,https://en.wikipedia.org/wiki/!,"TAG EXCLAMATION MARK (HTML &#917537;)","Related forms are encoded:", "be encoded"
72,https://en.wikipedia.org/wiki/!!!,"GSL26/Lab Series Vol.","DiscographyAlbumsEPs", "have"
73,https://en.wikipedia.org/wiki/!!!,"2 (Split with Out Hud, 1999, Gold Standard Labs)","DiscographyAlbumsEPs", "have"
74,https://en.wikipedia.org/wiki/!!!,"Live Live Live (November 2004, Beat Records, Japan only)","DiscographyAlbumsEPs", "have"
75,https://en.wikipedia.org/wiki/!!!,"Take Ecstasy with Me/Get Up (June 7, 2005, Touch and Go Records)","DiscographyAlbumsEPs", "have"
76,https://en.wikipedia.org/wiki/!!!,"Yadnus (2007)","DiscographyAlbumsEPs", "have"
77,https://en.wikipedia.org/wiki/!!!,"Jamie, My Intentions Are Bass E.P.","DiscographyAlbumsEPs", "have"
78,https://en.wikipedia.org/wiki/!!!,"(November 2010)","DiscographyAlbumsEPs", "have"
79,https://en.wikipedia.org/wiki/!!!,"MEGAMiiiX Vol.1: Shake Shake Shake (2018)","DiscographyAlbumsEPs", "have"
80,https://en.wikipedia.org/wiki/!!!,"Certified Heavy Kats (July 31, 2020)","DiscographyAlbumsEPs", "have"
83,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"GSL26/Lab Series Vol.","DiscographyAlbumsEPs", "have"
84,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"2 (Split with Out Hud, 1999, Gold Standard Labs)","DiscographyAlbumsEPs", "have"
85,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"Live Live Live (November 2004, Beat Records, Japan only)","DiscographyAlbumsEPs", "have"
86,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"Take Ecstasy with Me/Get Up (June 7, 2005, Touch and Go Records)","DiscographyAlbumsEPs", "have"
87,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"Yadnus (2007)","DiscographyAlbumsEPs", "have"
88,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"Jamie, My Intentions Are Bass E.P.","DiscographyAlbumsEPs". "have"
89,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"(November 2010)","DiscographyAlbumsEPs". "have"
90,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"MEGAMiiiX Vol.1: Shake Shake Shake (2018)","DiscographyAlbumsEPs". "have"
91,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"Certified Heavy Kats (July 31, 2020)","DiscographyAlbumsEPs". "have"
92,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"!!!","Other projects", "have"
93,https://en.wikipedia.org/wiki/!!!_(Chk_Chk_Chk),"(1997, tour cassette)","Other projects", "have"
94,https://en.wikipedia.org/wiki/!!!_(album),"Mario Andreoni – guitar","Personnel", "include" 
95,https://en.wikipedia.org/wiki/!!!_(album),"Justin Van Der Volgen – bass","Personnel", "include" 
96,https://en.wikipedia.org/wiki/!!!_(album),"Nic Offer – vocals","Personnel", "include" 
97,https://en.wikipedia.org/wiki/!!!_(album),"Dan Gorman – trumpet, percussion","Personnel", "include" 
98,https://en.wikipedia.org/wiki/!!!_(album),"Tyler Pope – guitar","Personnel", "include" 
99,https://en.wikipedia.org/wiki/!!!_(album),"Allan Wilson – saxophone, percussion","Personnel", "include" 
100,https://en.wikipedia.org/wiki/!!!_(album),"John Pugh – drums, percussion","Personnel", "include" 
101,https://en.wikipedia.org/wiki/!!!_(band),"GSL26/Lab Series Vol.","DiscographyAlbumsEPs", "Nth S is"
102,https://en.wikipedia.org/wiki/!!!_(band),"2 (Split with Out Hud, 1999, Gold Standard Labs)","DiscographyAlbumsEPs", "Nth S is"
103,https://en.wikipedia.org/wiki/!!!_(band),"Live Live Live (November 2004, Beat Records, Japan only)","DiscographyAlbumsEPs", "Nth S is"
104,https://en.wikipedia.org/wiki/!!!_(band),"Take Ecstasy with Me/Get Up (June 7, 2005, Touch and Go Records)","DiscographyAlbumsEPs", "Nth S is"
105,https://en.wikipedia.org/wiki/!!!_(band),"Yadnus (2007)","DiscographyAlbumsEPs", "Nth S is"
106,https://en.wikipedia.org/wiki/!!!_(band),"Jamie, My Intentions Are Bass E.P.","DiscographyAlbumsEPs", "Nth S is"
107,https://en.wikipedia.org/wiki/!!!_(band),"(November 2010)","DiscographyAlbumsEPs", "Nth S is"
108,https://en.wikipedia.org/wiki/!!!_(band),"MEGAMiiiX Vol.1: Shake Shake Shake (2018)","DiscographyAlbumsEPs", "Nth S is"
109,https://en.wikipedia.org/wiki/!!!_(band),"Certified Heavy Kats (July 31, 2020)","DiscographyAlbumsEPs", "Nth S is"
110,https://en.wikipedia.org/wiki/!!!_(band),"!!!","Other projects", "Nth S is"
111,https://en.wikipedia.org/wiki/!!!_(band),"(1997, tour cassette)","Other projects", "Nth S is"
112,https://en.wikipedia.org/wiki/!!!_(disambiguation),"!!!","may also refer to:", "refer"
113,https://en.wikipedia.org/wiki/!!!_(disambiguation),"!","may also refer to:", "refer"
114,https://en.wikipedia.org/wiki/!!!_(disambiguation),"!","may also refer to:", "refer"
115,https://en.wikipedia.org/wiki/!!!_(disambiguation),"Exclamation mark emphasis form by triplication","may also refer to:", "refer"
116,https://en.wikipedia.org/wiki/!!Destroy-Oh-Boy!!,"Eric Davidson – vocals","New Bomb Turks", "has"
117,https://en.wikipedia.org/wiki/!!Destroy-Oh-Boy!!,"Jim Weber – guitar","New Bomb Turks", "has"
118,https://en.wikipedia.org/wiki/!!Destroy-Oh-Boy!!,"Matt Reber – bass guitar","New Bomb Turks", "has"
119,https://en.wikipedia.org/wiki/!!Destroy-Oh-Boy!!,"Bill Randt – drums","New Bomb Turks", "has"
120,https://en.wikipedia.org/wiki/!!Destroy-Oh-Boy!!,"Mike Mariconda – producer","Production", "Nth S is"
121,https://en.wikipedia.org/wiki/!!Destroy-Oh-Boy!!,"Albert Caiati – engineer","Production", "Nth S is"
122,https://en.wikipedia.org/wiki/!!Going_Places!!,"Issued twice on open-reel tape, the first edition (AMB-112, distributed by Ampex on behalf of A&M Records) presents the tracks in the same order as the LP.","Note", "is"
123,https://en.wikipedia.org/wiki/!!Going_Places!!,"Because of the running-time differences, Side A includes a significant blank space at the beginning of the program, which allowed for a shorter break at the side change.","Note", "is"
124,https://en.wikipedia.org/wiki/!!Going_Places!!,"In 1968, A&M reissued the open reel tape (OR-4112) with an altered track sequence to balance the running times of the two sides.","Note", "is"
125,https://en.wikipedia.org/wiki/!!Que_Corra_La_Voz!!,"Pulpul – vocals and guitar","Personnel", "has"
126,https://en.wikipedia.org/wiki/!!Que_Corra_La_Voz!!,"Luismi – drums","Personnel", "has"
127,https://en.wikipedia.org/wiki/!!Que_Corra_La_Voz!!,"Julio – bass guitar","Personnel", "has"
128,https://en.wikipedia.org/wiki/!!Que_Corra_La_Voz!!,"Joxemi – guitar","Personnel", "has"
129,https://en.wikipedia.org/wiki/!!Que_Corra_La_Voz!!,"Kogote – keyboard","Personnel", "has"
130,https://en.wikipedia.org/wiki/!!Que_Corra_La_Voz!!,"Pipi – backup vocals and toaster","Personnel", "has"
131,https://en.wikipedia.org/wiki/!!_(chess),"The only move which maintains the current evaluation of the position: if the position is theoretically drawn, this is the only move which does not lose; if the position is theoretically won, this is the only move which secures the win.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
132,https://en.wikipedia.org/wiki/!!_(chess),"is used no matter how trivial the move in question; the only exception is if it is the only legal move.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
133,https://en.wikipedia.org/wiki/!!_(chess),"move.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
134,https://en.wikipedia.org/wiki/!!_(chess),"A move which negatively affects the evaluation of the position: if the position had been drawn before the move, it is now lost; if won before the move, it is now drawn or lost.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
135,https://en.wikipedia.org/wiki/!!_(chess),"move.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
136,https://en.wikipedia.org/wiki/!!_(chess),"moves in order to win.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
137,https://en.wikipedia.org/wiki/!!_(chess),"moves in order to win (Nunn 1999).","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
138,https://en.wikipedia.org/wiki/!!_(chess),"Key move is marked with at least one "!"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:", "is"
139,https://en.wikipedia.org/wiki/!!_(chess),"Try move is marked with "?"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:", "is"
140,https://en.wikipedia.org/wiki/!!_(chess),"Refutation to a try move is marked with "!"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:", "is"
141,https://en.wikipedia.org/wiki/!!_(chess),"dual avoidance is a part of the thematic content of a problem, avoided duals (if listed) are marked with "?"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:", "is"
142,https://en.wikipedia.org/wiki/!!_(chess),"Better: Indicates a better move than the one played."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
143,https://en.wikipedia.org/wiki/!!_(chess),"Only: The only reasonable move, or the only move available."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
144,https://en.wikipedia.org/wiki/!!_(chess),""With the Idea...": Indicates the future plan this move supports."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
145,https://en.wikipedia.org/wiki/!!_(chess),"Countering: Indicates the opponent's plan this move defends against."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
146,https://en.wikipedia.org/wiki/!!_(chess),"theoretical novelty."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
147,https://en.wikipedia.org/wiki/!!_(chess),"Initiative: Indicates an advantage in initiative.","Positions or conditions", "have"
148,https://en.wikipedia.org/wiki/!!_(chess),"attack.","Positions or conditions", "have"
149,https://en.wikipedia.org/wiki/!!_(chess),"counterplay.","Positions or conditions", "have"
150,https://en.wikipedia.org/wiki/!!_(chess),"↻ or ↑↑","Positions or conditions", "have"
151,https://en.wikipedia.org/wiki/!!_(chess),"development.","Positions or conditions", "have"
152,https://en.wikipedia.org/wiki/!!_(chess),"space owned by one player.","Positions or conditions", "have"
153,https://en.wikipedia.org/wiki/!!_(chess),"Time trouble, a.k.a.","Positions or conditions", "have"
154,https://en.wikipedia.org/wiki/!!_(chess),"Zeitnot: Indicates the player had little time remaining on their clock.","Positions or conditions", "have"
155,https://en.wikipedia.org/wiki/!!_(chess),"Zugzwang","Positions or conditions", "have"
156,https://en.wikipedia.org/wiki/!!_(disambiguation),"(chess), a brilliant move chess notation","", "is"
157,https://en.wikipedia.org/wiki/!!_(disambiguation),"Double factorial, an operator in mathematics","", "is"
158,https://en.wikipedia.org/wiki/!!_(disambiguation),"Retroflex click, a family of click consonants found only in Juu languages and in the Damin ritual jargon","", "is"
159,https://en.wikipedia.org/wiki/!!_(disambiguation),"!p = p.","", "is"
160,https://en.wikipedia.org/wiki/!%27O!Kung,"(K) Kavango ǃKung (ǃxūún, known as dom ǃxūún "River ǃXuun" in Ekoka; Western Rundu district, N Namibia, & Angola adjacent)", "", "is"
161,https://en.wikipedia.org/wiki/!%27O!Kung,"Snyman, Jan Winston (1980).","References" "have"
162,https://en.wikipedia.org/wiki/!%27O!Kung,""The Relationship Between Angolan ǃXu and Zuǀʼõasi".","References" "have"
163,https://en.wikipedia.org/wiki/!%27O!Kung,"Bushman and Hottentot Linguistic Studies.","References" "have"
164,https://en.wikipedia.org/wiki/!%27O!Kung,"Pretoria, South Africa: University of South Africa (UNISA): 1–58.","References" "have"
165,https://en.wikipedia.org/wiki/!%27O!Kung_language,"(K) Kavango ǃKung (ǃxūún, known as dom ǃxūún "River ǃXuun" in Ekoka; Western Rundu district, N Namibia, & Angola adjacent)", "", "is"
166,https://en.wikipedia.org/wiki/!%27O!Kung_language,"Snyman, Jan Winston (1980).","References" "have"
167,https://en.wikipedia.org/wiki/!%27O!Kung_language,""The Relationship Between Angolan ǃXu and Zuǀʼõasi".","References" "have"
168,https://en.wikipedia.org/wiki/!%27O!Kung_language,"Bushman and Hottentot Linguistic Studies.","References" "have"
169,https://en.wikipedia.org/wiki/!%27O!Kung_language,"Pretoria, South Africa: University of South Africa (UNISA): 1–58.","References" "have"
170,https://en.wikipedia.org/wiki/!%27O-!khung_language,"(K) Kavango ǃKung (ǃxūún, known as dom ǃxūún "River ǃXuun" in Ekoka; Western Rundu district, N Namibia, & Angola adjacent)","Western (North-Central) ǃKung (ǃKung-Ekoka), of northern Namibia, between the Ovambo River and the Angolan border, around the tributaries of the Okavango River east of Rundu to the Etosha Pan(W1) — (ǃxūún, ǃʼālè ǃxòān "Valley ǃXuun"; Eenhana district, N Namibia)(W2) ǀʼAkhwe (ǃxūún, ǀʼākhòè ǃxòān "Kwanyama ǃXuun"; Eenhana, N Namibia)(W3) Tsintsabis (ǃxūún; Tsintsabis, Tsumeb district, N Namibia)", "is"
171,https://en.wikipedia.org/wiki/!%27O-!khung_language,"Snyman, Jan Winston (1980).","References" "have"
172,https://en.wikipedia.org/wiki/!%27O-!khung_language,""The Relationship Between Angolan ǃXu and Zuǀʼõasi".","References" "have"
173,https://en.wikipedia.org/wiki/!%27O-!khung_language,"Bushman and Hottentot Linguistic Studies.","References" "have"
174,https://en.wikipedia.org/wiki/!%27O-!khung_language,"Pretoria, South Africa: University of South Africa (UNISA): 1–58.","References" "have"
175,https://en.wikipedia.org/wiki/!%3F,"You call that a hat‽","A sentence ending with an interrobang asks a question in an excited manner, expresses excitement or disbelief in the form of a question, or asks a rhetorical question.", "is"
176,https://en.wikipedia.org/wiki/!%3F,"You're dying‽","A sentence ending with an interrobang asks a question in an excited manner, expresses excitement or disbelief in the form of a question, or asks a rhetorical question.", "is"
177,https://en.wikipedia.org/wiki/!%3F,"What are those‽","A sentence ending with an interrobang asks a question in an excited manner, expresses excitement or disbelief in the form of a question, or asks a rhetorical question.", "is"
178,https://en.wikipedia.org/wiki/!%3F!,"You call that a hat‽","A sentence ending with an interrobang asks a question in an excited manner, expresses excitement or disbelief in the form of a question, or asks a rhetorical question.", "is"
179,https://en.wikipedia.org/wiki/!%3F!,"You're dying‽","A sentence ending with an interrobang asks a question in an excited manner, expresses excitement or disbelief in the form of a question, or asks a rhetorical question.", "is"
180,https://en.wikipedia.org/wiki/!%3F!,"What are those‽","A sentence ending with an interrobang asks a question in an excited manner, expresses excitement or disbelief in the form of a question, or asks a rhetorical question.", "is"
181,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"The only move which maintains the current evaluation of the position: if the position is theoretically drawn, this is the only move which does not lose; if the position is theoretically won, this is the only move which secures the win.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
182,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"is used no matter how trivial the move in question; the only exception is if it is the only legal move.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
183,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"move.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
184,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"A move which negatively affects the evaluation of the position: if the position had been drawn before the move, it is now lost; if won before the move, it is now drawn or lost.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
185,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"move.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
186,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"moves in order to win.","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
187,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"moves in order to win (Nunn 1999).","In his 1992 book Secrets of Rook Endings and other books in the series  (Secrets of Minor-Piece Endings and Secrets of Pawnless Endings), John Nunn uses these symbols in a more specific way in the context of endgames where the optimal line of play can be determined with certainty:", "use"
188,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Key move is marked with at least one "!"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:"
189,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Try move is marked with "?"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:"
190,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Refutation to a try move is marked with "!"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:"
191,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"dual avoidance is a part of the thematic content of a problem, avoided duals (if listed) are marked with "?"","When the solution to a certain chess problem is given, there are also some conventions that have become a common practice:"
192,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Better: Indicates a better move than the one played."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
193,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Only: The only reasonable move, or the only move available."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
194,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),""With the Idea...": Indicates the future plan this move supports."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
195,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Countering: Indicates the opponent's plan this move defends against."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
196,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"theoretical novelty."," Many of the symbols now have Unicode encodings, but quite a few still require a special chess font with appropriated characters.", "have"
197,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Initiative: Indicates an advantage in initiative.","Positions or conditions", "have"
198,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"attack.","Positions or conditions", "have"
199,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"counterplay.","Positions or conditions", "have"
200,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"↻ or ↑↑","Positions or conditions", "have"
201,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"development.","Positions or conditions", "have"
202,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"space owned by one player.","Positions or conditions", "have"
203,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Time trouble, a.k.a.","Positions or conditions", "have"
204,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Zeitnot: Indicates the player had little time remaining on their clock.","Positions or conditions", "have"
205,https://en.wikipedia.org/wiki/!%3F_(Interesting_move),"Zugzwang","Positions or conditions", "have"
